ID,QQ,PartVQ,I1_1,I1_2,I1_3,I1_4,I1_5,I1_6,I1_7,I1_8,I1_9,I1_10,I1_11,I1_12,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,LA_1,LA_2,LA_3,LA_4,LA_5,LA_6,LA_7,LA_8,LA_9,LA_10,LA_11,LA_12,LA_13,LA_14,LB_1,LB_2,LB_3,LB_4,LB_5,LB_6,LB_7,LB_8,LB_9,LB_10,LB_11,LB_12,LC_1,LC_2,LC_3,PartVA_5_T,PartVB_5_T,PartVC_5_T,PartVD_5_T
4185804,3,1,8,4,8,3,6,4,5,4,3,1,8,4,2,5,21,1,9,2,1,4,1,1,4,4,4,4,4,4,4,4,2,2,4,4,4,2,4,4,4,3,3,4,4,4,4,2,4,2,1,1,1,3,3,2,2
4185806,2,1,5,6,3,5,5,5,4,4,5,4,4,5,2,5,26,1,44,1,1,3,1,6,4,5,4,4,2,4,5,4,2,1,4,3,2,2,4,4,4,4,2,4,4,3,3,1,3,3,1,1,1,1,1,2,0
4185808,4,1,4,4,8,5,6,5,6,5,5,3,7,3,2,1,23,1,47,1,2,4,1,7,3,4,4,4,3,4,3,4,2,2,4,5,2,2,3,4,4,4,2,4,4,5,2,4,4,2,1,1,1,1,1,1,0
4185817,1,0,8,7,5,6,3,8,8,7,8,7,7,6,2,2,28,1,21,1,1,3,1,2,4,4,4,2,5,2,4,5,5,2,4,4,3,1,4,2,2,2,2,1,2,3,5,1,5,5,2,2,2,2,1,2,1
4185818,3,0,6,7,6,6,4,7,8,6,5,5,5,6,2,1,22,1,13,3,2,5,1,5,5,5,5,5,1,5,5,5,1,1,5,3,1,1,5,5,5,5,2,5,5,5,1,1,2,1,2,1,1,1,2,1,2
4185819,2,1,7,6,6,7,3,5,5,7,6,5,7,6,2,4,30,2,46,1,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,2,1,1,1,2,2,2,2
4185821,3,1,4,6,4,5,3,6,2,5,7,6,8,4,2,1,22,1,13,1,1,4,1,6,4,4,4,4,3,3,4,3,4,2,3,3,2,2,4,4,4,3,3,3,4,3,4,2,4,3,1,1,1,1,1,1,1
4185822,2,0,6,5,6,7,5,6,5,5,7,4,7,5,2,5,28,1,6,1,1,3,1,2,5,5,5,4,1,4,5,4,2,1,4,3,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,2,2,2,2
4185823,4,0,5,4,6,5,4,7,6,4,5,4,7,5,2,2,32,2,5,1,1,5,1,4,4,4,3,4,4,4,4,4,2,1,4,3,3,2,4,3,3,3,3,4,4,4,3,3,3,3,1,1,1,1,2,1,0
4185824,1,1,7,5,3,7,4,6,3,5,6,7,7,5,2,2,18,2,40,1,2,3,1,6,4,4,4,4,3,4,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,2,4,2,1,1,1,1,2,1,0
4185829,1,1,5,6,7,5,6,4,6,7,8,5,7,6,2,4,25,2,30,2,2,3,1,5,5,5,5,4,2,5,5,4,1,1,5,3,2,1,5,5,5,4,3,5,5,5,1,1,1,1,1,1,1,2,2,1,2
4185833,3,0,6,5,4,6,4,6,5,6,6,6,6,5,2,1,58,2,35,1,2,6,4,9,5,4,5,4,4,4,5,4,2,2,5,3,2,2,4,4,4,4,3,4,4,4,2,2,3,2,1,1,1,1,1,1,1
4185838,4,0,5,7,7,6,5,5,4,5,7,7,6,6,1,4,39,2,32,1,1,6,1,6,4,4,4,4,3,4,4,3,3,2,4,3,2,2,4,4,4,4,2,4,4,3,4,3,3,3,2,1,2,1,2,1,2
4185859,2,1,8,8,5,8,5,8,8,7,8,8,8,8,2,2,28,1,37,1,1,7,3,9,4,5,5,5,2,4,5,5,1,1,5,2,1,1,4,4,5,4,3,5,5,5,1,1,2,2,1,1,1,3,4,3,2
4185866,1,0,6,5,6,6,4,5,7,6,7,5,6,5,2,5,26,1,5,3,1,5,6,8,5,5,5,4,3,5,5,4,2,1,5,2,2,2,5,4,5,4,2,4,5,5,4,1,3,2,1,1,1,1,1,1,1
4185885,3,1,6,6,4,6,3,5,6,6,7,5,6,5,2,1,39,1,9,1,2,3,1,4,4,5,4,5,3,4,4,4,1,3,2,3,2,4,4,5,4,3,3,4,5,4,2,1,2,2,1,1,1,1,1,1,2
4185897,4,1,6,3,5,7,2,8,6,6,5,3,8,1,2,2,22,1,50,4,1,4,1,6,4,4,5,4,2,4,5,4,3,2,5,5,2,2,4,4,4,4,2,4,4,4,4,2,2,2,1,1,1,2,3,2,1
4185903,2,0,3,3,8,4,5,4,5,3,5,4,8,4,2,2,21,2,43,1,1,3,1,4,5,5,5,5,2,5,5,5,1,1,5,2,1,1,5,5,5,4,2,4,5,5,2,2,2,2,1,1,1,1,2,1,2
4185937,4,1,5,4,4,4,2,4,5,4,6,7,5,5,2,5,21,2,5,3,1,5,1,5,3,4,5,3,3,3,4,3,4,1,5,4,2,2,4,4,4,4,2,4,5,2,4,3,4,4,2,1,1,4,2,1,0
4185940,1,0,8,8,2,6,1,8,8,8,7,8,5,7,2,2,22,1,43,4,1,3,1,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,2,1,2,2,1,2,0
4185943,2,0,8,5,5,8,1,8,1,8,8,5,2,4,2,5,21,1,43,1,1,3,1,5,4,4,4,4,1,4,4,4,2,1,4,2,1,1,4,4,4,4,2,4,4,4,2,1,1,2,1,1,1,0,1,1,0
4185957,3,0,4,6,3,5,5,6,7,2,1,2,8,5,2,4,18,1,5,1,1,3,1,5,5,5,5,4,4,4,5,5,2,1,5,3,3,2,3,3,4,3,3,2,4,2,4,2,2,4,2,2,2,1,0,2,0
4185958,4,0,8,8,7,4,7,3,7,1,6,2,6,1,2,4,21,1,49,1,2,4,1,2,4,4,4,4,2,4,4,4,4,2,4,4,2,2,4,4,4,4,2,4,4,4,4,2,2,2,1,1,2,3,1,1,1
4185967,3,1,8,7,6,8,7,8,8,8,8,8,7,7,2,1,59,2,46,1,2,7,1,6,4,4,3,3,5,2,4,3,5,2,4,2,2,1,4,4,4,3,3,2,4,3,5,2,1,5,1,2,2,4,1,4,1
4185971,2,1,8,5,5,6,4,7,6,7,6,5,6,4,2,2,48,1,5,1,1,3,1,6,4,4,4,3,2,2,4,4,3,2,5,5,2,3,4,4,4,2,5,3,4,4,3,4,3,4,2,1,1,2,2,2,3
4185988,1,1,6,6,6,6,5,5,7,6,6,6,5,5,2,1,25,2,9,5,1,4,1,2,5,5,5,4,3,4,4,4,3,2,5,4,2,1,4,4,5,5,2,4,5,4,3,2,4,2,2,1,2,3,1,2,2
4185997,3,0,7,5,3,5,3,4,7,6,6,6,4,4,2,4,26,1,14,1,1,4,1,7,4,5,4,5,3,4,5,4,4,2,4,4,2,1,4,4,4,5,4,4,4,4,4,2,4,3,1,1,2,1,1,1,1
4185999,1,0,6,3,8,8,8,5,7,7,8,8,8,3,2,2,18,2,20,2,2,3,1,9,4,4,3,2,4,3,3,4,4,2,4,3,2,4,2,2,2,2,3,2,2,3,4,3,4,4,2,2,2,1,1,2,1
4186000,2,1,8,7,7,7,7,7,7,6,6,7,7,8,2,2,33,1,30,1,1,6,1,2,5,5,5,5,5,5,5,5,5,5,5,5,2,5,4,5,4,5,5,5,5,5,5,4,1,5,2,1,1,1,2,3,1
4186005,4,1,6,6,3,7,5,7,5,6,7,7,5,5,2,2,20,2,9,1,1,4,1,5,5,5,5,5,5,5,5,5,5,1,4,5,1,1,5,5,5,5,1,5,5,5,4,1,1,5,1,1,1,4,3,2,3
4186009,4,0,5,4,6,7,2,5,7,4,6,5,7,3,2,2,19,1,30,4,1,3,1,9,4,4,3,3,4,4,4,4,4,3,5,3,4,2,2,4,2,2,4,2,3,4,4,3,5,4,1,1,1,2,0,1,1
4186016,2,0,6,8,8,7,5,8,3,7,8,8,8,8,2,2,23,2,5,3,1,5,1,3,4,4,4,4,3,4,4,4,5,2,4,5,2,2,5,4,5,4,4,4,4,5,5,2,2,3,1,1,1,1,1,1,1
4186018,1,1,8,7,7,8,3,7,5,7,7,6,7,6,2,1,31,2,43,1,2,5,6,10,4,4,4,4,4,3,4,4,2,2,4,4,2,3,4,4,4,4,3,3,4,4,3,2,3,3,2,1,1,3,2,2,3
4186024,3,0,8,8,1,8,1,8,1,8,8,8,1,8,2,2,30,2,5,2,1,6,1,7,5,4,5,3,4,4,5,3,2,4,5,3,2,1,5,5,5,3,3,4,5,3,2,1,4,3,1,1,1,2,2,2,2
4186026,4,0,6,7,3,6,2,7,4,5,6,6,3,6,2,5,39,2,13,2,1,4,1,4,5,5,5,5,2,5,5,5,1,1,5,2,1,1,5,5,5,5,2,5,5,5,1,1,2,1,1,1,1,1,2,3,1
4186027,3,1,6,6,4,6,2,6,5,6,7,6,7,6,2,1,25,2,5,3,1,7,1,5,5,5,5,5,1,5,5,5,4,1,5,3,1,1,5,5,5,5,3,5,5,4,4,1,2,4,2,1,1,1,2,2,1
4186033,1,0,7,8,4,7,4,7,2,7,6,6,2,6,2,5,39,1,9,1,1,6,1,6,5,4,5,5,4,4,5,4,4,2,5,4,2,2,5,4,5,4,3,4,5,5,4,1,3,3,1,1,2,2,2,2,1
4186041,2,0,4,6,7,4,5,7,3,6,7,6,7,5,1,1,19,2,18,2,1,4,1,7,4,4,2,3,2,3,4,4,2,3,4,3,4,2,3,4,4,4,3,4,4,4,2,3,3,3,1,1,1,2,1,1,1
4186055,2,1,7,5,6,6,8,5,5,6,4,6,5,7,2,3,32,1,5,1,1,6,5,4,5,5,5,5,4,5,5,5,2,1,5,3,1,1,5,5,5,5,1,5,5,5,2,1,4,1,1,1,1,2,2,1,2
4186060,4,1,5,3,7,8,7,6,7,6,6,4,7,7,1,1,23,1,40,1,2,4,1,3,5,4,5,3,3,4,5,5,3,2,4,4,2,2,4,4,5,4,3,3,5,5,4,1,4,3,1,1,1,2,3,2,2
4186095,1,1,4,5,6,5,8,4,6,5,6,5,8,6,2,2,29,3,33,2,1,6,1,1,4,4,4,3,4,4,4,2,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,3,4,3,1,1,1,1,1,2,0
4186177,3,1,3,5,7,7,6,3,7,2,6,6,8,5,2,5,18,2,5,3,2,3,1,6,5,5,5,5,1,5,5,5,4,1,5,3,1,1,5,5,5,5,1,5,5,5,2,1,2,1,1,1,1,2,2,2,2
4186201,4,1,4,6,4,6,6,5,8,7,8,4,7,8,2,1,18,2,5,3,1,3,1,2,5,5,5,5,1,5,5,5,1,1,5,3,2,1,5,5,5,4,1,5,5,5,2,1,2,2,1,1,1,3,3,3,2
4186247,1,0,5,5,7,4,3,5,6,5,5,5,4,5,2,1,24,2,5,3,2,5,1,1,3,3,3,3,4,2,3,2,2,3,3,3,3,4,2,2,2,2,3,3,2,2,5,3,4,5,1,2,2,2,1,1,1
4186453,2,0,6,7,7,5,6,6,7,4,7,7,6,3,2,2,37,1,9,1,1,7,2,6,4,5,4,4,2,4,4,4,4,2,4,4,3,2,4,4,4,4,2,4,4,4,2,2,2,2,1,1,1,1,2,1,1
4186593,3,1,5,6,3,7,4,7,1,7,7,4,1,5,2,2,28,1,32,1,1,5,1,5,5,5,5,5,1,5,5,5,1,1,4,2,1,1,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,2,2,2,1
4186708,4,0,5,7,6,7,5,3,7,5,6,4,8,6,2,5,21,2,7,3,2,5,1,2,4,4,4,2,4,3,4,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,3,2,4,3,1,1,1,2,2,1,2
4186710,2,1,5,7,7,3,7,5,2,6,4,7,4,6,1,1,54,1,5,1,1,7,3,9,1,1,1,1,2,1,1,1,5,4,4,1,5,4,1,1,1,1,4,1,1,1,1,3,4,5,2,2,2,3,3,1,3
4205481,2,1,7,8,8,7,8,8,8,6,8,8,7,7,2,5,44,2,9,1,1,5,6,6,5,5,5,5,1,5,5,5,1,1,5,1,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1
4205491,1,1,6,8,1,7,3,7,3,7,7,6,1,8,2,3,35,1,32,2,2,5,1,7,5,5,5,4,3,4,4,3,3,2,5,3,3,1,4,4,4,3,3,4,4,4,3,1,3,3,1,1,1,4,4,4,4
4205492,4,0,5,7,3,6,5,7,6,7,5,6,7,7,2,2,29,1,5,2,1,6,1,9,5,5,5,5,4,5,5,3,2,1,5,3,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,1,1,2,1
4205500,2,0,7,6,4,5,4,5,2,7,6,7,7,6,2,2,39,1,46,1,1,7,1,2,5,5,5,4,3,5,5,5,4,1,5,5,1,1,5,5,5,4,3,4,5,5,2,1,1,2,1,1,1,2,2,2,2
4205519,1,0,8,7,5,8,5,8,6,6,6,2,7,6,2,2,26,2,13,1,1,3,1,3,4,5,5,3,2,4,5,4,2,1,4,3,2,2,4,4,5,4,3,4,5,5,3,3,2,2,1,1,1,1,1,1,2
4205523,4,1,6,5,5,6,2,5,5,6,6,7,4,5,2,4,31,1,32,1,1,6,1,7,4,4,4,3,3,3,4,5,5,1,5,5,3,3,4,3,4,3,3,3,3,4,5,2,4,5,2,1,1,2,2,2,1
4205530,4,0,6,7,2,7,3,7,6,7,7,6,3,7,2,3,39,1,21,1,1,5,1,6,5,4,5,4,2,5,4,4,4,1,5,4,2,2,4,4,5,4,2,4,5,4,4,1,4,3,1,1,1,2,1,1,1
4205546,3,1,4,6,1,5,5,5,5,4,4,5,4,5,2,1,25,2,33,2,2,5,1,5,4,5,5,4,2,5,5,5,2,1,5,2,1,2,5,5,5,5,2,5,5,5,1,1,3,1,1,1,1,2,0,2,1
4205547,4,1,5,6,4,6,2,4,5,4,5,2,5,5,2,2,30,2,32,2,2,5,1,7,5,5,5,4,4,4,5,4,4,1,5,3,1,3,4,4,4,4,2,4,4,4,4,2,2,4,2,1,1,2,4,3,3
4205548,3,0,7,4,8,6,2,6,6,4,4,5,6,6,2,1,23,2,30,4,1,5,1,9,4,3,4,4,5,2,4,4,4,2,4,4,3,4,4,3,4,4,3,2,4,4,4,3,4,4,2,1,1,1,1,1,0
4205558,1,0,4,7,2,6,3,6,7,6,5,5,3,7,2,1,26,1,10,2,1,3,1,2,5,5,4,4,3,4,5,3,4,3,4,4,2,2,5,4,5,4,3,4,5,5,3,2,3,3,1,1,1,1,0,1,0
4205583,1,1,6,4,8,3,3,4,3,3,5,4,8,3,2,3,35,2,9,1,1,4,1,2,5,5,5,5,2,5,5,5,2,1,5,2,1,2,5,4,5,5,3,5,5,3,1,1,2,2,1,1,1,1,0,0,1
4205596,3,0,8,7,1,8,1,1,7,8,8,5,2,6,2,2,34,1,33,2,1,5,1,4,1,1,1,2,5,1,2,3,5,3,2,5,5,5,1,1,1,1,1,1,1,2,5,5,5,5,2,2,2,1,1,0,0
4205603,3,0,6,6,5,6,4,5,7,6,6,4,5,5,2,2,29,1,25,1,1,4,1,2,5,5,5,5,1,5,5,5,1,1,5,4,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,2,1,0,1,0
4205670,2,1,7,7,2,3,3,5,4,5,5,7,6,6,2,3,35,2,5,1,1,6,2,6,5,5,5,5,3,5,5,5,2,4,5,4,2,2,4,4,5,4,2,4,5,2,4,2,2,2,1,1,1,1,4,1,1
4205710,1,0,6,7,3,7,3,7,6,7,7,6,4,6,2,2,48,1,44,1,1,6,1,9,4,4,5,3,2,4,5,5,5,4,3,3,4,4,4,4,3,5,4,4,5,3,3,4,5,2,1,1,1,3,1,2,1
4205712,4,0,5,7,3,5,3,6,4,6,8,5,2,4,2,4,24,1,17,1,2,3,1,6,5,3,2,3,4,2,2,3,4,5,4,5,3,5,2,3,2,3,3,2,2,2,5,5,4,5,2,2,2,1,1,2,0
4205731,3,1,6,3,7,5,3,5,6,3,4,3,6,3,2,1,39,2,17,1,2,3,1,5,5,5,5,5,4,5,5,5,4,1,5,3,1,1,5,5,5,5,3,5,5,5,2,1,1,1,1,1,1,2,0,1,0
4205786,4,1,8,8,1,8,5,8,1,8,8,8,4,8,2,3,35,1,10,2,1,6,1,6,5,5,5,4,3,3,5,5,5,1,5,4,2,1,5,4,5,3,4,3,5,5,5,1,3,3,1,1,1,3,2,3,3
4205803,2,0,7,7,3,5,4,7,3,6,6,6,3,6,2,2,37,1,9,2,1,6,1,10,5,5,5,5,1,4,5,2,1,1,5,5,1,3,5,4,5,4,1,4,5,5,2,1,4,2,2,1,1,0,0,0,1
4205847,1,1,4,3,4,4,5,3,3,4,6,4,4,6,2,4,28,2,38,2,1,6,6,9,4,4,4,3,4,2,4,3,4,4,4,3,2,3,4,4,4,3,4,2,4,3,4,4,2,4,2,1,1,3,2,1,4
4205887,3,1,6,5,3,6,3,6,6,6,5,4,3,5,2,1,34,1,32,2,1,5,1,3,4,4,4,4,3,3,4,4,3,2,4,4,2,2,4,4,4,4,2,4,4,4,3,2,3,2,2,1,1,1,1,1,3
4205894,1,0,8,6,6,4,5,6,7,6,7,5,7,3,2,2,25,1,9,4,2,5,1,6,4,5,3,4,1,5,4,5,1,2,4,3,3,1,4,5,3,5,3,4,5,4,2,3,2,1,1,1,1,1,1,1,1
4205950,4,0,7,3,8,7,3,6,8,8,1,1,7,5,2,2,54,2,4,1,1,3,1,1,4,4,4,3,3,4,4,4,2,2,4,4,2,3,4,3,4,3,2,3,4,3,3,2,3,3,2,1,1,1,2,1,2
4205956,1,1,6,7,2,7,4,6,7,7,7,7,2,6,2,3,33,1,9,1,1,7,1,4,5,4,4,4,3,4,5,4,4,5,3,4,5,2,5,4,5,4,2,5,5,4,4,4,5,3,1,1,1,2,2,3,3
4205982,2,1,5,6,5,6,4,5,4,5,6,6,5,5,2,1,29,2,25,1,1,7,3,4,5,5,5,4,1,4,5,3,2,2,5,3,1,1,5,4,5,5,3,5,4,4,2,1,4,2,1,1,1,2,2,2,1
4205998,2,0,5,8,2,8,5,8,8,8,8,7,5,8,2,5,29,2,24,1,2,5,1,2,5,5,5,5,1,5,5,5,1,1,5,1,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,1,2,1,1
4206033,3,0,7,5,6,5,3,7,5,6,7,7,7,6,2,4,28,2,9,1,1,5,1,8,3,4,3,2,4,3,4,4,2,3,4,4,4,3,2,3,3,2,3,2,2,2,4,3,3,4,1,2,2,1,1,1,1
4206064,4,1,8,8,2,8,1,8,3,8,8,6,2,7,2,2,35,1,32,1,1,5,1,5,4,4,4,3,4,3,4,4,4,2,4,3,3,4,4,4,4,3,3,3,4,4,4,2,4,4,2,1,1,2,2,2,2
4206087,1,0,4,7,6,8,5,7,7,6,7,6,5,7,2,2,29,1,38,1,1,6,1,4,5,5,5,5,2,5,5,4,2,1,5,2,2,1,5,5,5,5,2,5,5,5,2,1,3,2,1,1,1,2,1,1,1
4206090,3,1,6,5,4,7,5,6,7,5,4,5,5,5,2,2,21,1,20,1,1,4,1,6,2,2,2,2,5,1,2,2,5,1,2,5,5,5,1,1,1,1,5,1,1,1,5,5,5,5,2,2,2,4,1,2,1
4206099,4,0,6,8,5,7,3,7,7,7,8,6,6,7,2,5,23,2,3,1,1,3,1,5,4,3,2,3,5,2,3,3,4,3,3,4,2,4,2,3,3,2,4,2,2,3,4,2,4,5,2,2,2,1,1,1,2
4206110,2,0,7,6,5,6,5,8,4,3,6,4,7,7,2,2,39,1,30,1,2,6,1,6,4,4,5,2,4,2,2,4,4,5,4,5,5,4,4,4,5,3,4,1,4,2,2,2,2,2,1,1,1,1,1,1,1
4206113,1,1,6,6,7,6,5,7,7,7,6,6,7,6,2,1,36,1,5,2,1,5,4,5,5,5,5,5,3,5,5,2,1,1,5,1,2,1,5,5,5,5,2,5,5,5,1,1,1,1,1,1,1,3,3,2,3
4206236,2,1,6,8,3,8,2,6,6,6,8,5,4,6,2,5,22,1,32,1,1,5,1,5,3,4,3,2,4,3,4,4,4,2,4,3,3,3,3,3,3,2,3,2,3,3,4,2,4,4,2,1,1,4,4,4,4
4206243,4,1,5,8,3,6,6,5,7,5,6,6,6,7,2,2,28,1,32,2,1,6,1,7,5,5,5,5,2,4,5,5,1,1,5,4,1,2,5,5,5,5,3,5,5,4,1,1,1,1,1,1,1,2,3,2,3
4206262,4,1,5,5,2,6,3,6,1,4,6,5,3,4,2,2,21,1,5,3,1,4,1,8,4,4,5,3,2,4,5,3,2,1,4,3,2,2,4,4,5,3,3,4,4,4,2,2,3,2,1,1,1,3,2,2,3
4206268,3,0,7,7,5,6,2,6,6,6,7,6,3,7,2,2,57,2,38,1,1,6,1,5,4,4,5,4,3,4,4,5,4,4,4,4,5,3,5,4,5,4,5,4,4,5,5,1,1,4,2,1,1,2,1,2,1
4206283,2,0,8,8,1,8,1,8,8,8,8,8,5,8,2,4,41,2,9,1,1,6,1,10,4,4,4,3,4,4,4,3,4,2,5,4,1,2,4,5,5,2,4,3,2,4,4,4,4,4,1,1,1,1,2,1,1
4206302,3,0,6,3,7,3,6,5,7,5,3,3,6,5,2,5,26,2,9,1,2,5,6,3,3,3,4,3,4,3,3,4,5,4,5,4,4,4,3,3,4,3,3,2,3,3,5,4,4,5,1,2,2,2,2,1,1
4206325,1,0,5,6,8,8,1,8,7,4,4,5,8,3,1,4,46,2,5,3,1,4,2,4,5,5,4,5,4,4,4,5,4,5,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,2,1,1,1,1,2,1
4206336,2,1,5,6,3,6,2,6,6,6,3,3,6,4,2,2,55,2,14,1,2,4,1,5,5,5,5,4,4,5,5,4,5,2,4,3,5,2,5,5,5,5,2,5,5,5,5,2,5,5,1,1,1,3,1,2,4
4206347,4,0,4,6,3,5,3,5,3,6,6,6,3,6,2,5,31,1,32,1,1,7,6,5,5,5,5,5,4,5,5,5,3,1,5,2,1,1,5,5,5,5,1,4,5,4,3,1,3,2,1,1,1,1,0,1,1
4206362,3,1,6,7,1,6,2,7,7,6,6,5,3,6,2,3,33,1,32,1,1,5,1,5,4,4,4,3,3,3,4,4,4,2,4,4,3,2,4,4,4,4,3,3,4,4,4,2,4,3,2,1,1,1,2,1,1
4206381,4,1,6,5,8,6,3,5,5,5,6,3,7,3,2,2,49,2,48,1,2,5,1,2,4,5,4,3,5,3,4,3,2,2,5,3,2,2,3,3,3,3,2,2,4,3,4,3,2,4,2,2,2,1,2,1,3
4206443,2,1,5,3,6,5,7,4,7,5,3,2,6,2,2,1,25,2,43,5,1,5,6,2,5,5,5,5,2,5,5,3,3,1,5,3,2,3,5,5,5,5,2,5,5,3,3,2,2,2,2,1,1,3,3,2,3
4206453,1,1,6,8,1,6,1,7,5,7,8,7,1,7,2,5,33,2,20,2,1,3,1,3,4,5,4,3,3,4,4,4,3,2,4,4,2,1,4,4,4,3,4,3,4,4,4,2,2,4,2,1,1,2,2,2,3
4206457,3,1,6,5,8,6,8,5,7,6,6,4,7,6,2,5,57,1,37,1,1,5,1,7,3,3,4,3,2,3,4,5,2,1,5,4,3,2,3,3,4,3,3,4,4,4,2,2,2,3,1,1,2,2,2,2,2
4206527,1,0,6,7,4,7,1,7,6,7,7,7,5,7,2,1,23,2,17,1,2,5,1,3,5,5,5,3,2,4,5,4,3,2,4,4,3,1,4,5,5,4,4,5,5,4,3,3,2,3,1,1,1,1,1,1,2
4206609,2,0,7,8,3,7,1,8,5,6,6,7,6,7,2,2,32,2,33,1,1,6,1,8,5,5,5,5,4,5,5,5,1,1,5,3,1,1,5,5,5,4,3,5,5,5,1,1,2,1,1,1,1,2,1,1,2
4206628,4,0,7,5,7,6,4,8,6,5,6,7,8,5,2,1,24,2,3,1,1,5,1,3,5,5,5,5,2,5,5,5,1,1,5,3,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,1,2,1,1
4206648,3,0,6,7,2,7,3,7,3,6,7,6,2,7,2,1,24,1,32,5,1,4,1,4,3,3,4,2,2,3,4,3,4,4,3,2,4,3,2,4,3,2,2,4,4,3,4,3,3,2,1,1,2,1,1,2,1
4206672,1,1,7,5,6,8,3,6,5,6,6,5,7,6,2,4,34,1,49,1,2,4,1,3,4,5,5,4,4,4,4,1,1,1,4,3,4,1,4,4,4,4,3,4,4,4,2,1,2,2,1,1,1,2,2,1,1
4206725,2,1,6,4,7,5,6,4,8,5,3,4,8,2,2,1,39,2,5,1,1,4,1,4,4,4,4,3,4,3,5,4,4,2,4,3,3,3,4,4,4,4,3,3,4,3,4,2,3,4,1,1,1,2,2,2,2
4206736,4,1,6,7,7,4,6,4,7,4,5,4,7,6,2,2,21,1,47,1,1,5,1,5,5,5,5,2,5,3,3,2,5,1,5,2,5,4,4,3,4,2,2,1,4,4,5,1,4,4,2,2,2,4,2,3,3
4206754,3,1,8,6,3,8,4,7,8,6,8,4,8,5,2,1,52,1,9,1,2,4,1,5,4,3,2,3,3,2,4,4,5,2,2,4,4,3,3,1,2,3,3,2,3,3,5,3,5,5,2,2,2,3,1,1,0
4206761,1,1,6,5,8,5,3,7,6,5,7,4,7,4,1,2,51,1,32,1,1,6,6,7,5,5,5,4,1,5,5,5,2,1,5,3,3,1,5,4,5,5,4,4,5,5,3,1,4,2,2,1,1,3,3,3,3
4206932,3,0,7,4,5,7,3,6,5,7,3,5,3,3,2,2,36,1,2,1,1,3,1,3,4,4,2,4,3,2,3,4,4,5,3,2,3,2,4,3,4,2,5,3,2,5,5,2,4,4,1,2,1,2,1,1,1
4206967,2,0,5,4,6,8,7,4,6,5,5,3,7,3,2,5,18,1,47,5,2,3,6,1,4,4,4,4,3,4,4,4,4,2,4,4,3,2,4,4,4,4,3,4,4,4,4,2,3,3,2,1,2,2,2,3,1
4207019,4,0,5,5,8,7,6,6,4,6,6,4,7,4,2,2,35,2,42,1,2,4,4,2,5,4,4,5,2,4,5,4,2,2,4,5,2,1,4,4,5,4,2,4,5,5,2,1,2,2,1,1,1,2,3,1,2
4207145,2,0,7,6,3,6,2,5,7,7,8,4,4,5,2,1,27,1,43,2,1,4,1,4,4,4,5,3,2,4,5,4,4,2,2,3,3,2,4,3,5,3,1,4,3,4,4,2,4,4,1,1,1,1,1,1,0
4207187,4,1,6,7,4,5,2,7,5,5,5,6,8,6,2,2,20,2,10,1,2,3,1,1,5,5,5,4,2,4,5,4,2,1,5,2,2,1,4,5,5,4,4,4,5,4,2,1,4,2,1,1,1,1,1,1,1
4207192,1,0,5,8,5,6,5,6,8,6,5,5,6,6,1,1,33,2,32,1,2,3,1,2,5,5,5,5,1,5,5,5,1,1,5,3,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,1,1,1,2
4207228,3,1,2,8,1,7,5,8,6,8,7,7,1,8,1,1,58,1,37,1,1,6,1,9,5,5,5,4,2,4,5,5,1,2,4,4,2,1,5,4,5,4,2,5,5,5,3,1,2,2,1,1,1,4,3,4,3
4207229,3,0,7,6,5,7,2,6,2,5,6,6,8,6,2,2,18,2,46,3,1,3,1,1,4,4,4,4,2,4,4,4,2,2,4,3,2,2,4,4,4,4,3,4,4,4,2,2,2,2,1,1,1,1,1,1,0
4207243,1,0,4,7,5,6,5,6,8,6,6,4,5,4,2,1,55,2,6,5,1,5,1,4,4,4,4,4,4,4,4,4,4,2,4,4,2,2,4,4,4,4,2,4,4,4,2,2,4,2,1,1,1,1,0,2,1
4207249,4,0,6,7,2,6,3,7,6,6,7,7,7,7,2,2,22,1,35,1,2,5,1,6,5,5,4,4,2,5,4,4,3,2,3,3,4,2,2,4,4,4,2,5,2,2,2,2,2,2,1,1,1,1,1,1,0
4207349,2,1,8,8,5,7,2,8,5,6,6,8,8,8,1,4,19,2,27,1,1,3,1,9,4,4,4,4,2,4,4,4,2,1,4,3,1,2,4,4,4,4,2,4,4,3,2,2,2,2,2,1,1,3,2,4,3
